Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-10-16,4032.69,4034.9,3969.23,4023.15,21334384
2009-10-19,4023.31,4053.77,4010.57,4037.74,18534316
2009-10-20,4037.17,4053.57,3997.94,4045.11,21220944
2009-10-21,4045.32,4066.4,3933.2,3940.93,31621708
2009-10-22,3941.14,3948.56,3861.29,3942.68,28491248
2009-10-23,3942.32,3942.32,3790.93,3804.95,32421352
2009-10-26,3804.74,3874.38,3764.38,3773.4,25972632
2009-10-27,3772.73,3800.72,3692.16,3704.32,28547672
2009-10-28,3704.27,3760.51,3634.99,3640.35,28876714
2009-10-29,3639.86,3713.29,3639.86,3703.65,23828080
2009-10-30,3702.98,3714.27,3591.02,3613.34,27412632
2009-11-02,3613.39,3661.18,3546.48,3599.84,33999340
2009-11-03,3593.11,3792.32,3592.85,3789.89,44498592
2009-11-04,3788.3,3819.33,3728.4,3733.04,32699022
2009-11-05,3733.26,3811.7,3733.26,3811.29,25952732
2009-11-06,3811.13,3868.04,3795.15,3852.47,25772460
2009-11-09,3852.78,3927.68,3852.78,3920.67,25625676
2009-11-10,3920.16,3927.68,3881.5,3916.91,19596304
2009-11-11,3917.12,3993.51,3917.12,3988,20481420
2009-11-12,3983.15,4001.91,3926.52,3937.84,23195036
2009-11-13,3937.74,3974.03,3932.12,3960.57,18152768
2009-11-16,3960.98,4059.91,3960.98,4046.5,19751708
2009-11-17,4046.25,4053.2,4010.86,4049.6,15965748
2009-11-18,4049.39,4051.14,4012.17,4028.62,15229788
2009-11-19,4028.25,4028.25,3930,3956.09,14859822
2009-11-20,3955.98,3955.98,3923.82,3945.52,18234972
2009-11-23,3945.47,4029.85,3945.42,3983.46,13850057
2009-11-24,3983,3983.92,3933.2,3950.37,16509724
2009-11-25,3947.89,3975.52,3947.89,3972.32,12254033
2009-11-27,3970.47,3970.47,3871.81,3922.84,9922863
2009-11-30,3923.2,3957.84,3896.91,3937.89,20514416
2009-12-01,3938.97,4012.17,3938.97,3996.76,20784544
2009-12-02,3995.83,4044.34,3995.83,4037.69,22902936
2009-12-03,4037.48,4072.69,4009.96,4014.54,18254912
2009-12-04,4015.06,4122.43,4015.06,4101.76,26816802
2009-12-07,4100.84,4100.84,4052.9,4059.91,19185314
2009-12-08,4059.68,4079.91,4026.66,4055.11,22880890
2009-12-09,4055.42,4065.06,4012.64,4059.54,16041220
2009-12-10,4056.76,4099.19,4056.76,4072.95,16813728
2009-12-11,4073.1,4110.77,4073.1,4093.82,24925264
2009-12-14,4094.28,4168.63,4094.28,4165.11,22295776
2009-12-15,4163.84,4180.38,4134.74,4163.79,22720012
2009-12-16,4164.4,4198.6,4164.4,4174.63,19738556
2009-12-17,4172.09,4172.09,4099.63,4124.92,22271530
2009-12-18,4126.75,4169.44,4111.94,4128.53,37607296
2009-12-21,4130.31,4187.76,4130.31,4165.62,18067232
2009-12-22,4165.83,4185.98,4147.25,4165.06,20813850
2009-12-23,4165.52,4186.38,4128.43,4183.53,12881349
2009-12-24,4184.5,4213.61,4183.38,4187.86,5046825
2009-12-28,4188.72,4192.54,4140.84,4163.49,12771084
2009-12-29,4163.64,4193.25,4162.82,4188.16,11512535
2009-12-30,4188.06,4189.89,4155.8,4176.51,11706039
2009-12-31,4177.12,4177.12,4098.56,4099.63,12893938
2010-01-04,4101.86,4149.65,4101.86,4130.82,20473668
2010-01-05,4130,4182.47,4127.71,4172.64,29375166
2010-01-06,4172.54,4181.7,4142.98,4147.3,21713692
2010-01-07,4146.8,4149.85,4111.69,4135.75,20301692
2010-01-08,4136.01,4228.06,4135.55,4222.26,25429280
2010-01-11,4222.05,4265.61,4221.55,4262.86,22627692
2010-01-12,4261.59,4261.59,4189.23,4203.53,19582588
2010-01-13,4203.48,4231.62,4174.83,4226.74,19195120
2010-01-14,4227.14,4236.15,4203.33,4230.91,15169675
2010-01-15,4231.01,4234.52,4163.89,4180.79,22502652
2010-01-19,4181.3,4208.47,4180.79,4201.7,15751473
2010-01-20,4200.63,4200.63,4087.92,4148.53,27513738
2010-01-21,4148.73,4200.84,4069.3,4093.82,32017258
2010-01-22,4093.82,4095.61,3998.92,4005.08,29050090
2010-01-25,4005.74,4044.67,3992.82,4025.38,22682828
2010-01-26,4025.38,4047.77,3986.61,4014.55,21180604
2010-01-27,4013.63,4040.96,3979.69,4034.39,28616212
2010-01-28,4034.34,4036.17,3927.53,3940.25,28419694
2010-01-29,3940.87,3990.43,3894.81,3895.53,29627668
2010-02-01,3895.93,3963.31,3895.83,3962.24,20979824
2010-02-02,3961.42,3996.43,3948.85,3993.12,21763036
2010-02-03,3991.01,3991.32,3917.1,3937.81,22253358
2010-02-04,3936.9,3936.9,3813.25,3813.91,28869552
2010-02-05,3814.52,3849.02,3742.01,3822.2,30153524
2010-02-08,3822.15,3850.54,3781.29,3792.89,19089316
2010-02-09,3794.39,3901.38,3794.39,3869.88,30950684
2010-02-10,3868.25,3869.58,3819.61,3856.14,23217296
2010-02-11,3853.65,3930.69,3847.7,3923.16,23073348
2010-02-12,3919.95,3919.95,3862.2,3917.56,35998160
2010-02-16,3917.73,3998.58,3917.73,3997.86,23339720
2010-02-17,3998.97,4022.74,3970.74,4007.62,19184520
2010-02-18,4007.73,4008.46,3983.01,4005.89,15421916
2010-02-19,4005.11,4071.4,4002.26,4060.52,19319124
2010-02-22,4060.85,4100.7,4060.85,4090.99,17605462
2010-02-23,4088.38,4117.6,4046.24,4065.82,19988988
2010-02-24,4061.19,4107.84,4061.13,4095.79,16150378
2010-02-25,4092.88,4117.16,4008.07,4113.81,17777622
2010-02-26,4113.81,4143.72,4079.44,4134.57,20968944
2010-03-01,4134.73,4197.68,4134.62,4169.44,19924012
2010-03-02,4169.47,4198.51,4144.56,4149.07,17670908
2010-03-03,4146.9,4183,4138.25,4148.07,16240164
2010-03-04,4148.13,4174.52,4129.04,4160.18,13788104
2010-03-05,4161.3,4205.66,4161.3,4195.84,16410636
2010-03-08,4200.3,4231.6,4197.29,4214.14,16359344
2010-03-09,4213.58,4294.27,4208.73,4269.16,24356176
2010-03-10,4268.54,4331.37,4266.87,4295.72,23946336
2010-03-11,4294.94,4320.38,4277.75,4320.38,19060984
2010-03-12,4321,4329.42,4287.18,4325.35,16133738
2010-03-15,4325.74,4337.4,4292.65,4331.26,17153724
2010-03-16,4331.6,4375.79,4331.6,4374.12,17284990
2010-03-17,4375.12,4404.19,4363.63,4378.41,17651962
2010-03-18,4377.19,4426.12,4358.6,4422.5,16643781
2010-03-19,4426.18,4439.24,4359.5,4373.73,30740320
2010-03-22,4372.78,4392.98,4336.51,4381.31,14443880
2010-03-23,4382.21,4412.34,4344.1,4410.39,16474141
2010-03-24,4410.33,4410.33,4351.13,4362.06,15792526
2010-03-25,4363.79,4422.72,4330.65,4334.55,19542174
2010-03-26,4333.66,4374.73,4311.79,4339.91,16321016
2010-03-29,4341.14,4403.75,4341.14,4376.74,13592245
2010-03-30,4376.68,4402.8,4357.93,4388.35,13389524
2010-03-31,4387.79,4396.83,4349.73,4374.62,15487723
2010-04-01,4375.34,4425.29,4357.1,4392.48,16435146
2010-04-05,4394.15,4419.65,4382.6,4415.41,17655486
2010-04-06,4415.41,4438.4,4388.07,4431.42,15012308
2010-04-07,4432.26,4432.26,4373.45,4395.99,20431664
2010-04-08,4395.88,4461.61,4379.03,4456.7,20440180
2010-04-09,4456.7,4508.43,4454.41,4507.65,18542154
2010-04-12,4507.65,4524.55,4503.02,4520.7,17726584
2010-04-13,4520.7,4544.08,4477.01,4536.66,21503172
2010-04-14,4536.22,4647.93,4535.55,4645.03,22988072
2010-04-15,4646.53,4758.19,4646.53,4724.93,28398228
2010-04-16,4724.93,4725.04,4603.23,4645.75,25112548
2010-04-19,4645.25,4656.97,4574.89,4608.59,25099616
2010-04-20,4610.04,4668.3,4600.89,4656.24,20323400
2010-04-21,4645.64,4692.96,4643.19,4670.47,30095622
2010-04-22,4671.09,4712.99,4580.63,4706.57,30564868
2010-04-23,4706.96,4753.33,4685.93,4751.33,22538594
2010-04-26,4752.16,4786.26,4746.08,4756.35,22070924
2010-04-27,4756.46,4764.33,4626.39,4637.6,28913484
2010-04-28,4636.66,4679.06,4616.96,4657.75,31109432
2010-04-29,4659.42,4777.38,4659.42,4762.71,22619046
2010-04-30,4763.82,4812.87,4669.36,4670.92,22822146
2010-05-03,4671.14,4807.91,4670.69,4806.01,22485392
2010-05-04,4805.09,4805.09,4585.43,4621.14,26261660
2010-05-05,4618.91,4629.01,4526.17,4557.09,28887202
2010-05-06,4556.19,4579.85,4171.51,4412.12,41582448
2010-05-07,4412.12,4443.81,4259.28,4298.12,37456372
2010-05-10,4308.45,4536.72,4308.45,4535.83,26783612
2010-05-11,4530.11,4616.12,4493.75,4561.05,20996092
2010-05-12,4559.99,4667.79,4559.99,4657.86,22622730
2010-05-13,4654.01,4654.01,4560.21,4573.77,20530600
2010-05-14,4571.87,4571.87,4446.04,4487.73,25104678
2010-05-17,4489.18,4534.6,4377.35,4479.08,21632852
2010-05-18,4480.3,4542.35,4399.28,4420.38,22526950
2010-05-19,4419.82,4440.13,4291.31,4374.84,27567024
2010-05-20,4370.49,4370.49,4151.64,4160.51,32024948
2010-05-21,4155.88,4268.04,4077.34,4241.59,36881396
2010-05-24,4240.75,4275.85,4198.23,4199.52,18363364
2010-05-25,4195.67,4203.2,4045.9,4199.57,30650808
2010-05-26,4196.45,4323.9,4195.22,4247.28,32845904
2010-05-27,4252.19,4382.49,4252.19,4381.98,20895926
2010-05-28,4381.76,4383.94,4292.31,4336.06,21862844
2010-06-01,4334.61,4358.38,4230.99,4232.78,23633164
2010-06-02,4231.71,4365.8,4228.81,4364.63,23116256
2010-06-03,4364.63,4424.11,4316.7,4380.81,21986514
2010-06-04,4376.07,4376.07,4140.2,4157.17,23922208
2010-06-07,4157.03,4178.31,4034.96,4037.98,26602440
2010-06-08,4038.26,4098.46,3983.18,4089.7,26855824
2010-06-09,4091.99,4219.49,4074.8,4093.11,24547412
2010-06-10,4095.45,4273.4,4095.45,4271.11,20805256
2010-06-11,4265.7,4323.84,4215.64,4319.88,17178742
2010-06-14,4321.55,4420.54,4319.88,4342.09,22325276
2010-06-15,4342.03,4470.04,4342.03,4467.25,21868988
2010-06-16,4465.29,4480.86,4408.55,4419.26,22893024
2010-06-17,4419.87,4448.89,4347.28,4427.85,19934900
2010-06-18,4428.41,4449.06,4407.32,4433.6,22650716
2010-06-21,4435.61,4514.12,4405.76,4433.6,17245536
2010-06-22,4433.66,4440.07,4248.01,4262.68,19728252
2010-06-23,4262.8,4295.38,4194.38,4265.81,17453952
2010-06-24,4265.53,4281.21,4191.26,4207,17108644
2010-06-25,4207.05,4252.31,4172.96,4241.2,27541728
2010-06-28,4242.21,4270.77,4203.2,4211.01,13793834
2010-06-29,4207.61,4207.61,4013.31,4041.49,23249266
2010-06-30,4041.44,4099.3,3999.03,4007.84,23515036
2010-07-01,4008.29,4070.12,3915.44,4022.3,28403212
2010-07-02,4023.86,4044.56,3908.07,3932.4,24180360
2010-07-06,3934.08,4021.63,3872.64,3906.23,24572740
2010-07-07,3906.29,4062.53,3905.06,4058.62,24238378
2010-07-08,4059.18,4122.96,4059.18,4118.05,19527184
2010-07-09,4118.05,4164.48,4110.96,4160.9,16682468
2010-07-12,4160.51,4201.58,4123.18,4164.09,17736860
2010-07-13,4167.27,4266.62,4167.27,4247,22661784
2010-07-14,4247.62,4308.77,4226.08,4277.42,22859960
2010-07-15,4277.69,4278.64,4185.57,4256.16,19943298
2010-07-16,4255.82,4256.49,4108.28,4119,25265504
2010-07-19,4119.44,4144.44,4059.79,4131.27,23682642
2010-07-20,4127.2,4206.88,4054.1,4202.7,18309758
2010-07-21,4202.92,4249.12,4112.3,4143.1,20705782
2010-07-22,4146.34,4328.36,4146.34,4303.25,21966616
2010-07-23,4303.86,4374.67,4291.7,4369.71,21080284
2010-07-26,4370.99,4485.94,4370.82,4482.09,20620988
2010-07-27,4482.48,4515.35,4416.64,4423.5,16993084
2010-07-28,4438.18,4448.5,4392.03,4420.32,17066102
2010-07-29,4421.71,4469.03,4362.51,4415.02,15355677
2010-07-30,4413.9,4438.96,4341.86,4422.94,16123363
2010-08-02,4425.34,4505.97,4425.34,4504.3,17924872
2010-08-03,4501.31,4501.31,4392.03,4443.48,14052019
2010-08-04,4441.86,4509.49,4441.86,4507.2,14423748
2010-08-05,4506.25,4506.25,4447.1,4491.63,12873267
2010-08-06,4489.29,4489.29,4398.39,4457.26,13302798
2010-08-09,4455.6,4524.78,4455.6,4516.35,11325369
2010-08-10,4514.23,4514.23,4411.5,4452.13,14033461
2010-08-11,4449.17,4449.17,4240.14,4262.24,16618604
2010-08-12,4254.65,4256.27,4176.03,4236.96,14916421
2010-08-13,4235.01,4246.39,4200.13,4201.81,11077969
2010-08-16,4201.25,4227.2,4158.51,4205.32,11527965
2010-08-17,4210.12,4337.68,4210.12,4300.24,13369696
2010-08-18,4299.23,4350.12,4259.56,4320.05,10681574
2010-08-19,4316.48,4316.48,4166.6,4216.82,18153990
2010-08-20,4216.26,4216.26,4137.8,4209.28,15628274
2010-08-23,4210.68,4264.92,4158.84,4160.79,12915435
2010-08-24,4159.04,4159.04,4027.21,4082.51,20229252
2010-08-25,4082.34,4109.32,4010.52,4091.82,19171836
2010-08-26,4092.33,4169,4085.18,4093.5,14552747
2010-08-27,4090.6,4197.12,4062.5,4184.9,16863164
2010-08-30,4183.17,4199.13,4110.18,4111.13,13500882
2010-08-31,4108.95,4157.28,4067.94,4122.63,18057248
2010-09-01,4122.01,4295.16,4122.01,4283.41,19080104
2010-09-02,4284.86,4343.87,4283.83,4342.03,13515359
2010-09-03,4342.53,4439.74,4342.53,4387.4,14492713
2010-09-07,4386.84,4390.02,4311.34,4341.42,13697980
2010-09-08,4341.53,4437.23,4341.53,4400.4,14278827
2010-09-09,4402.63,4446.77,4371.44,4388.07,12501428
2010-09-10,4389.35,4424.23,4387.68,4401.18,11186232
2010-09-13,4401.01,4471.77,4401.01,4447.44,12633634
2010-09-14,4447.77,4486.25,4421.88,4450.73,14758653
2010-09-15,4450.73,4483.35,4423.83,4474.17,13313288
2010-09-16,4472.94,4472.99,4401.51,4429.08,15262539
2010-09-17,4429.53,4450.23,4399.84,4433.66,22106012
2010-09-20,4434.33,4495.93,4434.33,4475.12,12703521
2010-09-21,4475.95,4540.46,4473.94,4511.27,16591700
2010-09-22,4511.61,4532.98,4451.26,4467.64,17947900
2010-09-23,4464.96,4464.96,4367.36,4382.93,14404786
2010-09-24,4386.89,4518.58,4386.89,4515.01,15895959
2010-09-27,4515.63,4538.5,4506.36,4508.71,22285748
2010-09-28,4509.38,4538.64,4460.94,4531.19,19681334
2010-09-29,4529.69,4555.36,4497.74,4543.97,16781312
2010-09-30,4544.31,4614,4509.04,4522.32,21744864
2010-10-01,4524.45,4561.11,4483.93,4509.08,20109754
2010-10-04,4509.69,4538.47,4417.93,4453.92,17868368
2010-10-05,4456.21,4603.86,4456.21,4576.47,19308504
2010-10-06,4576.47,4599.64,4554.82,4583.57,13781191
2010-10-07,4584.19,4597.09,4540.6,4576.64,14975502
2010-10-08,4576.42,4643.37,4554.96,4628.39,15502383
2010-10-11,4628.84,4653.37,4618.13,4630.74,11936849
2010-10-12,4628.56,4628.56,4551.05,4611.4,16314150
2010-10-13,4612.46,4767.93,4612.46,4731.44,20026206
2010-10-14,4721.83,4722.05,4677.06,4705.17,15572590
2010-10-15,4706.23,4748.54,4668.85,4694.78,17020748
2010-10-18,4691.76,4714.34,4668.96,4713,11747583
2010-10-19,4710.37,4710.43,4618.97,4647.28,18984136
2010-10-20,4648.06,4765.64,4648.06,4749.38,27718942
2010-10-21,4749.99,4769.27,4685.05,4735.57,23252756
2010-10-22,4736.13,4755.69,4714.9,4754.97,12069644
2010-10-25,4756.98,4823.98,4756.98,4774.86,15610649
2010-10-26,4774.64,4813.25,4730.49,4779.72,14024230
2010-10-27,4777.99,4777.99,4679.35,4737.19,16381531
2010-10-28,4737.86,4768.54,4694.16,4734.18,16433262
2010-10-29,4733.45,4771.17,4715.34,4754.29,16046328
2010-11-01,4754.8,4827.45,4732.22,4756.92,13762665
2010-11-02,4759.99,4822.08,4759.99,4818.62,12014677
2010-11-03,4816.6,4861.93,4793.58,4861.81,18398530
2010-11-04,4863.49,4944.86,4863.49,4923.79,24665290
2010-11-05,4922.35,4957.21,4905.79,4923.4,17329108
2010-11-08,4919.91,4932.65,4886.88,4924.46,13327088
2010-11-09,4924.46,4939.55,4821.61,4836.78,15751379
2010-11-10,4832.31,4855.67,4800.29,4851.25,14457420
2010-11-11,4849.13,4867.51,4799.62,4856.84,13888347
2010-11-12,4855.22,4855.28,4780.7,4806.83,11304969
2010-11-15,4808.78,4879.47,4808.78,4820.46,11969428
2010-11-16,4819.57,4819.57,4722.72,4749.99,16397196
2010-11-17,4750.61,4772.96,4725.79,4759.66,12571499
2010-11-18,4758.88,4877.8,4758.88,4839.96,12206691
2010-11-19,4839.46,4873.94,4820.18,4873.44,14372815
2010-11-22,4871.99,4888.25,4809.73,4857.79,14372815
2010-11-23,4855.84,4855.84,4757.59,4779,14372815
2010-11-24,4779.55,4917.31,4779.55,4911.38,15204218
2010-11-26,4905.85,4905.85,4863.38,4879.25,5981808
2010-11-29,4877.18,4907.42,4821.24,4896.24,14289421
2010-11-30,4891.66,4891.66,4840.75,4855.78,31145832
2010-12-01,4861.65,5000.46,4861.65,4971.57,14793600
2010-12-02,4971.46,5050.42,4970.51,5037.57,14140793
2010-12-03,5035.44,5076.18,5018.23,5068.81,11396631
2010-12-06,5068.53,5068.53,5036.73,5050.92,11270845
2010-12-07,5052.91,5106.31,5052.91,5059.98,17517604
2010-12-08,5059.98,5071.27,5027.9,5039.97,19443312
2010-12-09,5040.98,5088.42,5040.98,5083.67,15736264
2010-12-10,5082.95,5101.67,5052.71,5099.38,11989488
2010-12-13,5098.09,5114.69,5052.43,5054.75,12909666
2010-12-14,5054.67,5077.58,5016.25,5037.07,13934589
2010-12-15,5037.07,5079.82,5018.76,5019.8,17755948
2010-12-16,5018.12,5089.82,5011.64,5087.3,15866493
2010-12-17,5086.91,5086.91,5040.53,5051.32,25119504
2010-12-20,5052.38,5066.57,5017.9,5042.09,10426573
2010-12-21,5042.93,5106.14,5042.93,5095.13,10447142
2010-12-22,5095.13,5106.08,5064.45,5098.82,10613614
2010-12-23,5098.03,5108.65,5068.86,5078.92,8627624
2010-12-27,5077.75,5106.92,5058.58,5095.69,6558139
2010-12-28,5095.35,5107.03,5074.34,5090.43,7381452
2010-12-29,5091.27,5117.31,5087.92,5104.46,7141931
2010-12-30,5104.52,5122.01,5096.08,5108.6,6817577
2010-12-31,5108.48,5123.52,5098.87,5106.75,10095725
2011-01-03,5110.78,5219.8,5110.78,5174.93,17107844
2011-01-04,5175.94,5181.97,5097.25,5139,16268132
2011-01-05,5137.99,5164.2,5099.04,5154.59,18400844
2011-01-06,5154.76,5164.7,5126.03,5143.97,15531242
2011-01-07,5144.7,5211.14,5130.17,5178.45,18503420
2011-01-10,5176.89,5220.48,5137.88,5208.18,15170275
2011-01-11,5208.91,5243.83,5146.26,5172.14,14568485
2011-01-12,5174.37,5214.61,5174.37,5212.6,11384494
2011-01-13,5212.54,5245.73,5187.5,5229.47,11441785
2011-01-14,5229.14,5245.79,5212.71,5228.3,13889191
2011-01-18,5228.8,5256.8,5199.74,5221.65,20166828
2011-01-19,5221.37,5221.37,5102.7,5129.33,22247254
2011-01-20,5128.99,5129.52,5046.96,5080.82,21523646
2011-01-21,5082.05,5106.7,5037.68,5045.62,21792832
2011-01-24,5045.95,5079.93,5031.98,5076.52,18580764
2011-01-25,5074.34,5079.43,5014.99,5050.59,19998328
2011-01-26,5051.6,5121.39,5051.6,5106.75,21320092
2011-01-27,5105.8,5148.89,5103.01,5135.31,16576834
2011-01-28,5135.64,5140.28,4988.67,4994.87,25899212
2011-01-31,4994.59,5043.38,4994.59,5025.11,22285208
2011-02-01,5024.83,5142.96,5024.83,5126.09,20712376
2011-02-02,5107.09,5107.09,5022.03,5026.67,19337382
2011-02-03,5025.5,5086.63,5019.57,5047.35,20152664
2011-02-04,5048.13,5060.45,5013.62,5055.67,15113800
2011-02-07,5055.73,5102.28,5053.72,5070.71,14796560
2011-02-08,5068.84,5087.98,5049.42,5085.07,13711130
2011-02-09,5084.18,5102.23,5059.75,5096.19,17600536
2011-02-10,5092.45,5180.35,5079.87,5167.67,16328781
2011-02-11,5166.04,5247.58,5143.86,5235.51,16453721
2011-02-14,5236.18,5245.01,5208.82,5217.9,13163715
2011-02-15,5218.07,5235.23,5195.05,5231.04,15114617
2011-02-16,5231.99,5306.54,5231.99,5285.52,15409100
2011-02-17,5283.79,5303.69,5255.85,5298.1,11964865
2011-02-18,5298.54,5306.65,5272.11,5296.2,18224576
2011-02-22,5293.18,5293.18,5080.77,5093.23,29388300
2011-02-23,5088.6,5089.54,4917.7,4986.21,33518232
2011-02-24,4982.63,5043.1,4957.49,5008.45,24515270
2011-02-25,5009.35,5068.75,5009.35,5060.37,15702648
2011-02-28,5060.98,5113.91,5060.98,5084.9,20105174
2011-03-01,5086.33,5102.31,4937.84,4956.59,22821388
2011-03-02,4954.47,5011.02,4940.44,4987.78,20914038
2011-03-03,4989.62,5123.82,4989.62,5111.22,22841988
2011-03-04,5109.99,5109.99,5024.66,5060.54,20100060
2011-03-07,5063,5084.73,4967.43,5018.23,21621256
2011-03-08,5019.02,5164.7,5018.57,5147.18,24534044
2011-03-09,5146.57,5177.11,5100.1,5146.99,16869468
2011-03-10,5142.96,5142.96,5029.47,5087.98,23130928
2011-03-11,5088.25,5151.57,5064.39,5126.98,16662252
2011-03-14,5125.03,5125.03,5011.81,5053.5,14781659
2011-03-15,5045.28,5052.94,4906.63,5019.74,19938656
2011-03-16,5017.95,5046.29,4940.16,4950,23706698
2011-03-17,4955.81,5087.98,4955.81,5019.24,20064966
2011-03-18,5022.48,5092.98,5022.48,5055.95,29673392
2011-03-21,5060.42,5172.89,5060.31,5166.21,6921549
2011-03-22,5166.99,5166.99,5096.02,5099.93,16376157
2011-03-23,5099.15,5104.24,5047.24,5096.58,16099851
2011-03-24,5097.7,5172.36,5097.7,5165.88,15082169
2011-03-25,5166.66,5227.04,5162.3,5207.57,15427814
2011-03-28,5208.57,5253.84,5208.52,5229.08,13872113
2011-03-29,5228.97,5261.61,5199.85,5261.49,11491621
2011-03-30,5262.67,5307.37,5262.67,5276.75,18154218
2011-03-31,5275.97,5328.39,5262.22,5299.89,15432283
2011-04-01,5300.17,5404.33,5300.17,5370.47,13584453
2011-04-04,5370.36,5391.93,5358.23,5378.96,12704961
2011-04-05,5377.9,5391.28,5336.18,5342.92,13889438
2011-04-06,5343.03,5381.31,5310.11,5343.98,15623014
2011-04-07,5344.26,5364.43,5300.22,5316.54,14523423
2011-04-08,5316.82,5331.4,5196.28,5228.3,18487224
2011-04-11,5229.14,5240.31,5200.02,5223.27,17530668
2011-04-12,5221.65,5269.65,5195.77,5239.48,22463308
2011-04-13,5241.1,5273.62,5209.58,5232.38,14230050
2011-04-14,5230.53,5268,5198.96,5250.04,15732527
2011-04-15,5250.26,5294.58,5243.61,5284.74,16455771
2011-04-18,5280.55,5280.55,5175.04,5211.81,16525574
2011-04-19,5212.71,5241.1,5212.71,5238.75,11884627
2011-04-20,5239.14,5314.14,5204.91,5258.76,18311008
2011-04-21,5259.26,5313.86,5259.26,5290.72,15552002
2011-04-25,5290.89,5313.02,5263.51,5300.81,16356070
2011-04-26,5302.54,5416.6,5302.54,5398.91,20390460
2011-04-27,5400.14,5446.94,5388.13,5445.91,15306538
2011-04-28,5445.91,5526.27,5438.87,5510.06,15761689
2011-04-29,5510.46,5551.31,5501.74,5514.87,19183188
2011-05-02,5516.66,5565.78,5495.2,5507.77,21790394
2011-05-03,5507.44,5509.51,5441.61,5478.04,15594539
2011-05-04,5474.75,5482.9,5376.14,5392.71,20124584
2011-05-05,5392.76,5510.68,5367.56,5454.12,29008952
2011-05-06,5452.84,5518.39,5450.32,5471.78,18629496
2011-05-09,5470.89,5487.6,5445.97,5470.16,13692249
2011-05-10,5467.58,5539.01,5467.58,5527.5,13371700
2011-05-11,5526.27,5530.63,5443.56,5457.37,16304705
2011-05-12,5452.73,5464.91,5398.07,5454.24,14378152
2011-05-13,5454.12,5469.44,5366,5383.91,13818641
2011-05-16,5383.29,5416.46,5362.31,5372.48,18044976
2011-05-17,5371.58,5371.58,5311.01,5335.37,16636506
2011-05-18,5335.09,5426.32,5313.35,5421.1,13451048
2011-05-19,5421.66,5497.71,5421.66,5478.8,16650687
2011-05-20,5478.46,5483.58,5418.53,5448.76,14822383
2011-05-23,5444.12,5444.12,5339.56,5381.64,12981670
2011-05-24,5382.09,5389.91,5331.46,5347.67,13837079
2011-05-25,5347.33,5408.91,5322.07,5394.27,16453366
2011-05-26,5389.1,5418.3,5354.37,5406.12,16446959
2011-05-27,5404.56,5449.26,5396.68,5408.58,14426805
2011-05-31,5410.14,5469.69,5410.14,5469.55,19900768
2011-06-01,5468.04,5475.42,5280.21,5283.57,19772896
2011-06-02,5283.68,5350.35,5274.07,5311.73,17394860
2011-06-03,5308.32,5308.32,5208.63,5220.25,16965612
2011-06-06,5219.5,5241.91,5147.99,5150.17,15576764
2011-06-07,5151.07,5182.5,5145.09,5147.1,14653303
2011-06-08,5146.93,5146.93,5080.1,5088.48,15606102
2011-06-09,5089.26,5155.59,5089.26,5134.86,14703616
2011-06-10,5134.25,5134.75,5056.29,5060.59,15646968
2011-06-13,5058.8,5106.03,5043.21,5072.58,12269081
2011-06-14,5072.8,5189.49,5072.8,5168.14,16228886
2011-06-15,5165.01,5165.01,5092.05,5104.52,18808240
2011-06-16,5104.87,5151.58,5077.38,5104.54,18742860
2011-06-17,5108.55,5179.97,5108.31,5158.55,30001896
2011-06-20,5156.6,5220.88,5141.43,5201.22,15604888
2011-06-21,5202.46,5310.13,5202.46,5300.57,15759874
2011-06-22,5299.51,5355.88,5286.46,5288.2,15800018
2011-06-23,5284.95,5308.71,5219.94,5302.63,24854214
2011-06-24,5302.34,5303.22,5205.65,5214.15,27766916
2011-06-27,5219.23,5270.02,5196.86,5259.19,14701568
2011-06-28,5259.72,5339.17,5259.72,5331.97,14808685
2011-06-29,5332.91,5379.96,5328.19,5356.17,14759030
2011-06-30,5357.88,5444.3,5357.88,5423.82,17106044
2011-07-01,5423.94,5558.64,5423.94,5548.42,14750250
2011-07-05,5548.19,5549.55,5484.73,5498.72,13814918
2011-07-06,5498.84,5577.32,5494.95,5566.07,13983838
2011-07-07,5569.08,5627.85,5569.08,5618.25,14996335
2011-07-08,5615.72,5615.72,5514.01,5548.66,12724205
2011-07-11,5548.25,5548.25,5419.07,5447.96,12176397
2011-07-12,5446.66,5446.78,5383.06,5386.16,17274960
2011-07-13,5388.99,5479.78,5388.99,5416.26,14400632
2011-07-14,5417.32,5440.94,5321.35,5349.86,15790478
2011-07-15,5350.68,5362.84,5279.97,5342.54,17852536
2011-07-18,5341.77,5341.77,5255.85,5283.92,20231068
2011-07-19,5284.1,5354.99,5284.1,5347.49,14233343
2011-07-20,5347.49,5370.1,5313.29,5342.95,15378731
2011-07-21,5344.9,5487.74,5344.9,5432.26,17972270
2011-07-22,5431.52,5448.2,5393.21,5428.24,12781086
2011-07-25,5428.13,5450.2,5368.86,5414.43,15094750
2011-07-26,5412.07,5412.19,5289.82,5341.89,22370468
2011-07-27,5340.47,5340.47,5185.32,5204.35,28881744
2011-07-28,5204.41,5289.77,5187.65,5196.71,21158316
2011-07-29,5194.52,5223.45,5086.47,5184.05,23093736
2011-08-01,5187.06,5237.35,5089.99,5130.54,21839404
