Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2007-10-05,13969.1,14124.5,13968.8,14066,183543991
2007-10-08,14065.4,14068,14009.7,14043.7,116417919
2007-10-09,14043.7,14167,14034.4,14164.5,176735263
2007-10-10,14165,14165,14009.5,14078.7,163281603
2007-10-11,14079.1,14198.1,13950.2,14015.1,235090756
2007-10-12,14016.3,14101.8,14013.7,14093.1,178740906
2007-10-15,14092.4,14118.5,13904.3,13984.8,220489550
2007-10-16,13986.3,13992,13877.9,13912.9,229921013
2007-10-17,13920.7,14012.8,13774.7,13892.5,315415892
2007-10-18,13887.9,13913.8,13820.3,13889,205541787
2007-10-19,13888.5,13888.5,13511.9,13522,332353841
2007-10-22,13521.6,13587.2,13407.5,13567,229435577
2007-10-23,13568.9,13684.6,13540.9,13676.2,206548814
2007-10-24,13675.6,13690.5,13470.2,13675.2,259154345
2007-10-25,13677.8,13741.2,13547.6,13671.9,274330541
2007-10-26,13675.7,13811.2,13675.2,13806.7,311391360
2007-10-29,13807.3,13901.4,13805.3,13870.2,207932750
2007-10-30,13869,13869.3,13778.4,13792.5,189732672
2007-10-31,13792,13962.5,13767.7,13930,277658230
2007-11-01,13924.2,13924.2,13548.9,13567.9,335561344
2007-11-02,13569.9,13632.9,13446,13595.1,279780544
2007-11-05,13592.6,13618.3,13446.9,13543.4,259588906
2007-11-06,13542.3,13669.7,13511.9,13660.9,252364437
2007-11-07,13646.7,13647.3,13287.6,13300,273051002
2007-11-08,13299.7,13354,13080.3,13266.3,403675370
2007-11-09,13261.2,13262.1,13017.4,13042.7,356841214
2007-11-12,13039.2,13162.3,12981,12987.5,291981923
2007-11-13,12975.1,13318.6,12975.1,13307.1,298254982
2007-11-14,13305.5,13367.2,13197.8,13231,267511621
2007-11-15,13230.7,13260.3,13055.8,13110,242566631
2007-11-16,13109.5,13211.2,13051.6,13176.8,314921193
2007-11-19,13176.3,13176.3,12937.6,12958.4,285791930
2007-11-20,12955.9,13107.4,12839.7,13010.1,325807218
2007-11-21,13006.7,13007.7,12786.5,12799,284547571
2007-11-23,12796.1,12980.9,12796.1,12980.9,122246063
2007-11-26,12980,13037.3,12724.1,12743.4,265607847
2007-11-27,12744.8,12991.8,12744.8,12958.4,296074974
2007-11-28,12958,13325.9,12958,13289.5,310076188
2007-11-29,13287.9,13346.3,13214.8,13311.7,201409750
2007-11-30,13314.2,13467,13281.7,13371.7,312571893
2007-12-03,13368.2,13407.2,13296.3,13314.6,212173509
2007-12-04,13311.2,13316.3,13237.6,13248.7,204935745
2007-12-05,13244,13459,13244,13445,256796271
2007-12-06,13445.8,13631.6,13426.2,13619.9,197267531
2007-12-07,13618.3,13668.1,13601.4,13625.6,179419261
2007-12-10,13623.5,13754,13623.5,13727,190224246
2007-12-11,13726.9,13780.1,13414.6,13432.8,280630036
2007-12-12,13434.8,13704.5,13321.6,13473.9,310465147
2007-12-13,13474,13527.6,13353.9,13518,248800567
2007-12-14,13515.1,13515.4,13332.1,13339.8,245592526
2007-12-17,13339.2,13339.5,13158.4,13167.2,243390585
2007-12-18,13168.7,13279.5,13092,13232.5,233023089
2007-12-19,13232,13300.3,13146.8,13207.3,208326239
2007-12-20,13206.5,13288.4,13153.6,13245.6,203911242
2007-12-21,13241.7,13474,13241.6,13450.7,430598117
2007-12-24,13450.7,13563,13449.3,13549.3,86404283
2007-12-26,13548,13563.3,13492.7,13551.7,122406063
2007-12-27,13549.2,13551,13349.5,13359.6,145774780
2007-12-28,13361.2,13451.4,13298.2,13365.9,142929778
2007-12-31,13364.2,13364.7,13246.5,13264.8,167243368
2008-01-02,13261.8,13279.5,12991.4,13044,239581786
2008-01-03,13044.1,13137.9,13023.5,13056.7,200617098
2008-01-04,13046.5,13046.7,12789,12800.2,304208818
2008-01-07,12801.2,12884.2,12733.8,12827.5,306696228
2008-01-08,12820.9,12906.4,12567.5,12589.1,322689866
2008-01-09,12590.2,12737.2,12502.3,12735.3,332904062
2008-01-10,12733.1,12931.3,12632.2,12853.1,325331945
2008-01-11,12850.7,12851.1,12543.9,12606.3,301894892
2008-01-14,12613.8,12794.6,12613.7,12778.2,245368784
2008-01-15,12777.5,12777.5,12488.8,12501.1,339692826
2008-01-16,12476.8,12613,12392.3,12466.2,500038791
2008-01-17,12467,12517.6,12128,12159.2,439826385
2008-01-18,12159.9,12341.5,12022.5,12099.3,483299951
2008-01-22,12092.7,12092.7,11634.8,11971.2,506496835
2008-01-23,11969.1,12276.7,11644.8,12270.2,536523276
2008-01-24,12272.7,12399.2,12241.8,12378.6,387900310
2008-01-25,12391.7,12486.9,12183.7,12207.2,393664466
2008-01-28,12205.7,12386,12112.1,12383.9,278987385
2008-01-29,12385.2,12503.2,12347,12480.3,285085409
2008-01-30,12480.1,12681.4,12406.2,12442.8,334680100
2008-01-31,12438.3,12702.4,12249.9,12650.4,394334842
2008-02-01,12638.2,12767.7,12602.3,12743.2,379576045
2008-02-04,12743.1,12749.8,12621.8,12635.2,237407450
2008-02-05,12631.8,12631.9,12264.1,12265.1,334376314
2008-02-06,12257.2,12390.3,12178.2,12200.1,296357845
2008-02-07,12196.2,12332.5,12120.4,12247,326200852
2008-02-08,12248.5,12281.9,12103.4,12182.1,262200961
2008-02-11,12181.9,12252.1,12069.5,12240,268097257
2008-02-12,12241.5,12469.4,12241.5,12373.4,256968394
2008-02-13,12368.1,12573.1,12367.8,12552.2,236293028
2008-02-14,12551.5,12557.6,12361.5,12377,233778821
2008-02-15,12376.7,12376.7,12278.6,12348.2,289803439
2008-02-19,12349.6,12505.2,12304.1,12337.2,257549355
2008-02-20,12333.3,12464,12227.7,12427.2,297994200
2008-02-21,12426.8,12503.5,12247.3,12284.3,293415954
2008-02-22,12281.1,12397.8,12155.2,12381,307088527
2008-02-25,12380.8,12584.6,12341,12570.2,288599398
2008-02-26,12569.5,12734.2,12512.4,12684.9,291764832
2008-02-27,12683.5,12756.5,12609.4,12694.3,263723002
2008-02-28,12689.3,12689.4,12536.4,12582.2,247268210
2008-02-29,12579.6,12580.2,12223.6,12266.4,351865143
2008-03-03,12264.4,12281.4,12161,12258.9,259730486
2008-03-04,12259.1,12259.2,12032.4,12213.8,347715238
2008-03-05,12204.9,12349.7,12140.5,12255,304569865
2008-03-06,12254.6,12254.6,12026.1,12040.4,283102443
2008-03-07,12039.1,12094.2,11819.7,11893.7,307579268
2008-03-10,11893,11926.5,11731.6,11740.2,312016780
2008-03-11,11741.3,12160.8,11741,12156.8,372325855
2008-03-12,12148.6,12303.3,12092.2,12110.2,288134413
2008-03-13,12096.5,12215.3,11875.8,12145.7,336256266
2008-03-14,12146.4,12193.6,11832.7,11951.1,380810819
2008-03-17,11946.5,12076.2,11756.6,11972.2,382892166
2008-03-18,11975.9,12392.7,11975.8,12392.7,367781729
2008-03-19,12391.5,12461.5,12095.1,12099.7,328460081
2008-03-20,12102.4,12378.7,12097.9,12361.3,502648905
2008-03-24,12362,12622.1,12362,12548.6,264322921
2008-03-25,12547.3,12571.8,12449.1,12532.6,237646302
2008-03-26,12531.8,12532,12376.7,12422.9,235019937
2008-03-27,12421.9,12476.8,12293.3,12302.5,235391045
2008-03-28,12303.9,12382.2,12196.9,12216.4,209002369
2008-03-31,12215.9,12326.5,12176.1,12262.9,273610653
2008-04-01,12266.6,12659.8,12266.5,12654.4,295532208
2008-04-02,12651.7,12696.3,12555.2,12605.8,232757275
2008-04-03,12604.7,12675.1,12527.8,12626,183862533
2008-04-04,12626.3,12688.5,12528.2,12609.4,181258686
2008-04-07,12612.6,12733.7,12583.3,12612.4,198071592
2008-04-08,12602.7,12607.3,12525.8,12576.4,197197207
2008-04-09,12574.7,12621.5,12469,12527.2,194948794
2008-04-10,12526.8,12649.3,12497.2,12582,227338039
2008-04-11,12579.8,12580.3,12302,12325.4,286850658
2008-04-14,12324.8,12367.6,12280.4,12302,216008037
2008-04-15,12303.6,12387.8,12269.8,12362.5,208947856
2008-04-16,12371.5,12625.8,12371.5,12619.3,269489669
2008-04-17,12617.4,12656.5,12563.2,12620.5,216996396
2008-04-18,12626.8,12894,12626.8,12849.4,304025828
2008-04-21,12850.9,12850.9,12751.2,12825,192397524
2008-04-22,12825,12825.2,12656.5,12720.2,214954030
2008-04-23,12721.5,12837.4,12703,12763.2,244118491
2008-04-24,12764.7,12942.2,12706.6,12849,249921513
2008-04-25,12848.4,12909.2,12742.8,12891.9,240760629
2008-04-28,12890.7,12938.8,12857.5,12871.8,222291128
2008-04-29,12870.4,12889.8,12804.7,12831.9,218015178
2008-04-30,12831.5,13010,12809,12820.1,255066631
2008-05-01,12818.3,13029,12793.1,13010,245482268
2008-05-02,13012.5,13132.5,12981.8,13058.2,205413670
2008-05-05,13056.6,13058.5,12939.7,12969.5,197813647
2008-05-06,12968.9,13046.2,12863.2,13020.8,199370293
2008-05-07,13010.8,13036.7,12796.2,12814.3,234995191
2008-05-08,12814.8,12909.9,12794.8,12866.8,195566284
2008-05-09,12860.7,12861.4,12715,12745.9,180239123
2008-05-12,12745.5,12904.2,12740.5,12876.3,198106575
2008-05-13,12872.1,12891.4,12781,12832.2,236710146
2008-05-14,12825.1,12993.2,12825.1,12898.4,206823215
2008-05-15,12891.3,12999.5,12855,12992.7,217782400
2008-05-16,12992.7,13001.9,12893.5,12986.8,249255903
2008-05-19,12985.4,13136.7,12963.8,13028.2,193773444
2008-05-20,13026,13026,12781.8,12828.7,265220907
2008-05-21,12824.9,12862.5,12573.7,12601.2,265814375
2008-05-22,12597.7,12669.3,12591.3,12625.6,216356653
2008-05-23,12620.9,12622,12460.1,12479.6,190208432
2008-05-27,12479.6,12572.5,12442.6,12548.3,201530757
2008-05-28,12542.9,12601.9,12495.3,12594,213684410
2008-05-29,12593.9,12726.7,12554.7,12646.2,206416588
2008-05-30,12647.4,12689.7,12617.4,12638.3,210226786
2008-06-02,12637.7,12638.1,12427.8,12503.8,199087565
2008-06-03,12503.2,12554,12342.1,12402.8,227457149
2008-06-04,12391.9,12496.2,12338.8,12390.5,238585213
2008-06-05,12388.8,12611,12388.8,12604.5,236161871
2008-06-06,12602.7,12603.1,12192,12209.8,307823341
2008-06-09,12210.1,12331.9,12195.3,12280.3,266351767
2008-06-10,12277.7,12369.2,12207,12289.8,240763792
2008-06-11,12286.3,12286.7,12079.1,12083.8,247121845
2008-06-12,12089.6,12269.2,12076.9,12141.6,260957728
2008-06-13,12144.6,12310.3,12144.6,12307.3,247978500
2008-06-16,12306.9,12319.7,12212.2,12269.1,222138801
2008-06-17,12269.7,12322.8,12150.3,12160.3,174691729
2008-06-18,12158.7,12158.7,11993.6,12029,212900502
2008-06-19,12022.5,12114.8,11978.3,12063.1,230912923
2008-06-20,12062.2,12062.2,11818.8,11842.7,429701370
2008-06-23,11843.8,11886.2,11814.6,11842.4,182869971
2008-06-24,11842.4,11904.3,11725.5,11807.4,225272869
2008-06-25,11805.3,11924.2,11789.4,11811.8,236155333
2008-06-26,11808.6,11808.7,11453.4,11453.4,302545920
2008-06-27,11452.8,11485.2,11298,11346.5,338246016
2008-06-30,11345.7,11437.3,11287.5,11350,282208887
2008-07-01,11344.6,11407.9,11183.4,11382.2,299589749
2008-07-02,11382.3,11434.1,11214.4,11215.5,230692051
2008-07-03,11216,11337.5,11157.2,11288.5,148755195
2008-07-07,11289.2,11399.1,11120.7,11232,248235090
2008-07-08,11225,11391.1,11174.9,11384.2,271497765
2008-07-09,11381.9,11418.2,11142,11147.4,227104879
2008-07-10,11148,11270.3,11087,11229,248007342
2008-07-11,11226.2,11241.1,10977.7,11100.5,275005893
2008-07-14,11103.6,11239,11003.7,11055.2,205356456
2008-07-15,11050.8,11123.7,10827.7,10962.5,331391295
2008-07-16,10961.9,11244.2,10918.3,11239.3,307589159
2008-07-17,11238.4,11446.7,11209.5,11446.7,335260310
2008-07-18,11436.5,11510.8,11381.9,11496.6,378614493
2008-07-21,11495,11559.7,11423.9,11467.3,212846322
2008-07-22,11457.9,11616.7,11387.4,11602.5,273692293
2008-07-23,11603.4,11698.2,11558.3,11632.4,264528225
2008-07-24,11630.3,11634.5,11345.4,11349.3,241143173
2008-07-25,11341.1,11443.8,11325.1,11370.7,190924529
2008-07-28,11369.5,11369.5,11125.1,11131.1,197553282
2008-07-29,11133.4,11398.4,11128,11397.5,206934840
2008-07-30,11397.5,11586.6,11397.5,11583.7,208517857
2008-07-31,11578,11578.9,11363.7,11378,220202138
2008-08-01,11379.9,11425.7,11267,11326.3,189698055
2008-08-04,11326.3,11382.2,11221.5,11284.2,170254857
2008-08-05,11286,11615.9,11286,11615.8,234986070
2008-08-06,11603.6,11685.5,11521.3,11656.1,180060372
2008-08-07,11655.4,11655.6,11416.7,11431.4,229609745
2008-08-08,11432.1,11760,11388,11734.3,212831426
2008-08-11,11729.7,11867.1,11675.5,11782.3,183192046
2008-08-12,11781.7,11782.3,11601.5,11642.5,173587875
2008-08-13,11632.8,11633.8,11453.3,11533,182552488
2008-08-14,11532.1,11718.3,11450.9,11615.9,159785423
2008-08-15,11611.2,11709.9,11599.7,11659.9,215043738
2008-08-18,11659.7,11690.4,11434.1,11479.4,156291342
2008-08-19,11478.1,11478.2,11318.5,11348.5,171578049
2008-08-20,11345.9,11454.2,11290.6,11417.4,144884020
2008-08-21,11415.2,11476.2,11315.6,11430.2,130024520
2008-08-22,11426.8,11632.1,11426.8,11628,138785457
2008-08-25,11626.2,11626.3,11363,11386.2,148606342
2008-08-26,11383.5,11436.2,11340.4,11412.9,119804850
2008-08-27,11412.5,11554.5,11381.8,11502.5,120584027
2008-08-28,11499.9,11715.2,11499.8,11715.2,149150646
2008-08-29,11713.2,11713.2,11543.4,11543.5,166912953
2008-09-02,11545.6,11790.2,11471.9,11516.9,177087403
2008-09-03,11506,11554.4,11416.5,11532.9,174247411
2008-09-04,11532.5,11532.5,11176,11188.2,229202358
2008-09-05,11185.6,11245.2,11037.8,11221,198302933
2008-09-08,11224.9,11570.7,11224.8,11510.7,273001029
2008-09-09,11514.7,11577.5,11230.7,11230.7,257302583
2008-09-10,11233.9,11380.6,11215.2,11268.9,214262233
2008-09-11,11264.4,11445.7,11098.7,11433.7,247822897
2008-09-12,11429.3,11459.9,11280.4,11422,238882218
2008-09-15,11416.4,11416.5,10917.5,10917.5,432965227
2008-09-16,10905.6,11093.2,10742.7,11059,494755488
2008-09-17,11056.6,11057.3,10595.9,10609.7,463197582
2008-09-18,10609,11076.4,10459.4,11019.7,488056865
2008-09-19,11027.5,11483,11026.7,11388.4,655110056
2008-09-22,11394.4,11394.6,10992.2,11015.7,213210755
2008-09-23,11015.7,11143.2,10833.9,10854.2,204479630
2008-09-24,10850,10928.4,10753.6,10825.2,183625939
2008-09-25,10827.2,11129.2,10827,11022.1,218531710
2008-09-26,11019,11168.1,10868.8,11143.1,232563615
2008-09-29,11139.6,11139.9,10365.5,10365.5,385942051
2008-09-30,10371.6,10868.9,10371.4,10850.7,319770375
2008-10-01,10847.4,10882.5,10632,10831.1,256670078
2008-10-02,10825.5,10825.5,10439.5,10482.8,395328342
2008-10-03,10484,10796.3,10310.2,10325.4,299685249
2008-10-06,10322.5,10322.8,9525.32,9955.5,391456801
2008-10-07,9955.42,10124,9436.67,9447.11,362523799
2008-10-08,9437.23,9628.07,9194.78,9258.1,479269048
2008-10-09,9261.69,9448.14,8579.19,8579.19,436743776
2008-10-10,8568.67,8901.28,7882.51,8451.19,674917756
2008-10-13,8462.42,9427.99,8462.18,9387.61,399285343
2008-10-14,9388.97,9794.37,9085.43,9310.99,412742849
2008-10-15,9301.91,9308.76,8530.12,8577.91,374353804
2008-10-16,8577.04,9013.27,8197.67,8979.26,422453831
2008-10-17,8975.35,9281.12,8718.25,8852.22,360602573
2008-10-20,8852.3,9266.63,8852.22,9265.43,241402155
2008-10-21,9262.8,9284.55,9004.27,9033.66,231159350
2008-10-22,9027.84,9027.84,8335.3,8519.21,348837577
2008-10-23,8519.77,8795.99,8243.55,8691.25,340742330
2008-10-24,8683.21,8683.21,8187.48,8378.95,335678907
2008-10-27,8375.92,8599.1,8143.59,8175.77,331513826
2008-10-28,8178.72,9082.08,8174.73,9065.12,372156250
2008-10-29,9062.33,9363.32,8890.29,8990.96,316230474
